GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_TEAM_WINS,HOME_ORTG,AWAY_ORTG,HOME_DRTG,AWAY_DRTG,HOME_SRS,AWAY_SRS,HOME_EFG,AWAY_EFG,HOME_TS,AWAY_TS
2016-02-02,21500733,Portland Trail Blazers,Milwaukee Bucks,2015,107,95,1,,,,,,,,,,
2016-02-02,21500734,Los Angeles Lakers,Minnesota Timberwolves,2015,119,115,1,,,,,,,,,,
2016-02-01,21500721,Indiana Pacers,Cleveland Cavaliers,2015,106,111,0,,,,,,,,,,
2016-02-01,21500722,Brooklyn Nets,Detroit Pistons,2015,100,105,0,,,,,,,,,,
2016-02-01,21500723,Atlanta Hawks,Dallas Mavericks,2015,112,97,1,,,,,,,,,,
2016-02-01,21500724,New Orleans Pelicans,Memphis Grizzlies,2015,95,110,0,,,,,,,,,,
2016-02-01,21500725,Oklahoma City Thunder,Washington Wizards,2015,114,98,1,,,,,,,,,,
2016-02-01,21500726,San Antonio Spurs,Orlando Magic,2015,107,92,1,,,,,,,,,,
2016-02-01,21500727,Denver Nuggets,Toronto Raptors,2015,112,93,1,,,,,,,,,,
2016-02-01,21500728,Utah Jazz,Chicago Bulls,2015,105,96,1,,,,,,,,,,
2016-02-01,21500729,Sacramento Kings,Milwaukee Bucks,2015,111,104,1,,,,,,,,,,
2016-01-31,21500714,Los Angeles Clippers,Chicago Bulls,2015,120,93,1,,,,,,,,,,
2016-01-31,21500715,Miami Heat,Atlanta Hawks,2015,105,87,1,,,,,,,,,,
2016-01-31,21500716,Orlando Magic,Boston Celtics,2015,119,114,1,,,,,,,,,,
2016-01-31,21500717,Dallas Mavericks,Phoenix Suns,2015,91,78,1,,,,,,,,,,
2016-01-31,21500718,New York Knicks,Golden State Warriors,2015,95,116,0,,,,,,,,,,
2016-01-31,21500719,Portland Trail Blazers,Minnesota Timberwolves,2015,96,93,1,,,,,,,,,,
2016-01-31,21500720,Los Angeles Lakers,Charlotte Hornets,2015,82,101,0,,,,,,,,,,
2016-01-30,21500707,Philadelphia 76ers,Golden State Warriors,2015,105,108,0,,,,,,,,,,
2016-01-30,21500708,Toronto Raptors,Detroit Pistons,2015,111,107,1,,,,,,,,,,
2016-01-30,21500709,Indiana Pacers,Denver Nuggets,2015,109,105,1,,,,,,,,,,
2016-01-30,21500710,New Orleans Pelicans,Brooklyn Nets,2015,105,103,1,,,,,,,,,,
2016-01-30,21500711,Houston Rockets,Washington Wizards,2015,122,123,0,,,,,,,,,,
2016-01-30,21500712,Memphis Grizzlies,Sacramento Kings,2015,121,117,1,,,,,,,,,,
2016-01-30,21500713,Cleveland Cavaliers,San Antonio Spurs,2015,117,103,1,,,,,,,,,,
2016-01-29,21500698,Boston Celtics,Orlando Magic,2015,113,94,1,,,,,,,,,,
2016-01-29,21500699,Detroit Pistons,Cleveland Cavaliers,2015,106,114,0,,,,,,,,,,
2016-01-29,21500700,New York Knicks,Phoenix Suns,2015,102,84,1,,,,,,,,,,
2016-01-29,21500701,Oklahoma City Thunder,Houston Rockets,2015,116,108,1,,,,,,,,,,
2016-01-29,21500703,Milwaukee Bucks,Miami Heat,2015,103,107,0,,,,,,,,,,
2016-01-29,21500702,Dallas Mavericks,Brooklyn Nets,2015,91,79,1,,,,,,,,,,
2016-01-29,21500704,Utah Jazz,Minnesota Timberwolves,2015,103,90,1,,,,,,,,,,
2016-01-29,21500705,Portland Trail Blazers,Charlotte Hornets,2015,109,91,1,,,,,,,,,,
2016-01-29,21500706,Los Angeles Clippers,Los Angeles Lakers,2015,105,93,1,,,,,,,,,,
2016-01-28,21500692,Indiana Pacers,Atlanta Hawks,2015,111,92,1,,,,,,,,,,
2016-01-28,21500693,Washington Wizards,Denver Nuggets,2015,113,117,0,,,,,,,,,,
2016-01-28,21500694,Toronto Raptors,New York Knicks,2015,103,93,1,,,,,,,,,,
2016-01-28,21500695,Memphis Grizzlies,Milwaukee Bucks,2015,103,83,1,,,,,,,,,,
2016-01-28,21500696,New Orleans Pelicans,Sacramento Kings,2015,114,105,1,,,,,,,,,,
2016-01-28,21500697,Los Angeles Lakers,Chicago Bulls,2015,91,114,0,,,,,,,,,,
2016-01-27,21500684,Cleveland Cavaliers,Phoenix Suns,2015,115,93,1,,,,,,,,,,
2016-01-27,21500685,Boston Celtics,Denver Nuggets,2015,111,103,1,,,,,,,,,,
2016-01-27,21500686,Detroit Pistons,Philadelphia 76ers,2015,110,97,1,,,,,,,,,,
2016-01-27,21500687,Atlanta Hawks,Los Angeles Clippers,2015,83,85,0,,,,,,,,,,
2016-01-27,21500688,Minnesota Timberwolves,Oklahoma City Thunder,2015,123,126,0,,,,,,,,,,
2016-01-27,21500689,San Antonio Spurs,Houston Rockets,2015,130,99,1,,,,,,,,,,
2016-01-27,21500690,Utah Jazz,Charlotte Hornets,2015,102,73,1,,,,,,,,,,
2016-01-27,21500691,Golden State Warriors,Dallas Mavericks,2015,127,107,1,,,,,,,,,,
2016-01-26,21500676,Indiana Pacers,Los Angeles Clippers,2015,89,91,0,,,,,,,,,,
2016-01-26,21500677,Philadelphia 76ers,Phoenix Suns,2015,113,103,1,,,,,,,,,,
2016-01-26,21500678,Brooklyn Nets,Miami Heat,2015,98,102,0,,,,,,,,,,
2016-01-26,21500679,New York Knicks,Oklahoma City Thunder,2015,122,128,0,,,,,,,,,,
2016-01-26,21500680,Toronto Raptors,Washington Wizards,2015,106,89,1,,,,,,,,,,
2016-01-26,21500681,Milwaukee Bucks,Orlando Magic,2015,107,100,1,,,,,,,,,,
2016-01-26,21500682,Portland Trail Blazers,Sacramento Kings,2015,112,97,1,,,,,,,,,,
2016-01-26,21500683,Los Angeles Lakers,Dallas Mavericks,2015,90,92,0,,,,,,,,,,
2016-01-25,21500667,Cleveland Cavaliers,Minnesota Timberwolves,2015,114,107,1,,,,,,,,,,
2016-01-25,21500668,Washington Wizards,Boston Celtics,2015,91,116,0,,,,,,,,,,
2016-01-25,21500669,Chicago Bulls,Miami Heat,2015,84,89,0,,,,,,,,,,
2016-01-25,21500670,Memphis Grizzlies,Orlando Magic,2015,108,102,1,,,,,,,,,,
2016-01-25,21500671,New Orleans Pelicans,Houston Rockets,2015,111,112,0,,,,,,,,,,
2016-01-25,21500672,Denver Nuggets,Atlanta Hawks,2015,105,119,0,,,,,,,,,,
2016-01-25,21500673,Utah Jazz,Detroit Pistons,2015,92,95,0,,,,,,,,,,
2016-01-25,21500674,Sacramento Kings,Charlotte Hornets,2015,128,129,0,,,,,,,,,,
2016-01-25,21500675,Golden State Warriors,San Antonio Spurs,2015,120,90,1,,,,,,,,,,
2016-01-24,21500665,Houston Rockets,Dallas Mavericks,2015,115,104,1,,,,,,,,,,
2016-01-24,21500666,Toronto Raptors,Los Angeles Clippers,2015,112,94,1,,,,,,,,,,
2016-01-24,21500656,Philadelphia 76ers,Boston Celtics,2015,92,112,0,,,,,,,,,,
2016-01-24,21500664,Brooklyn Nets,Oklahoma City Thunder,2015,116,106,1,,,,,,,,,,
2016-01-23,21500655,Charlotte Hornets,New York Knicks,2015,97,84,1,,,,,,,,,,
2016-01-23,21500657,New Orleans Pelicans,Milwaukee Bucks,2015,116,99,1,,,,,,,,,,
2016-01-23,21500658,Minnesota Timberwolves,Memphis Grizzlies,2015,106,101,1,,,,,,,,,,
2016-01-23,21500659,Cleveland Cavaliers,Chicago Bulls,2015,83,96,0,,,,,,,,,,
2016-01-23,21500660,Phoenix Suns,Atlanta Hawks,2015,98,95,1,,,,,,,,,,
2016-01-23,21500661,Denver Nuggets,Detroit Pistons,2015,104,101,1,,,,,,,,,,
2016-01-23,21500662,Portland Trail Blazers,Los Angeles Lakers,2015,121,103,1,,,,,,,,,,
2016-01-23,21500663,Sacramento Kings,Indiana Pacers,2015,108,97,1,,,,,,,,,,
2016-01-22,21500645,Orlando Magic,Charlotte Hornets,2015,116,120,0,,,,,,,,,,
2016-01-22,21500646,Boston Celtics,Chicago Bulls,2015,110,101,1,,,,,,,,,,
2016-01-22,21500647,Brooklyn Nets,Utah Jazz,2015,86,108,0,,,,,,,,,,
2016-01-22,21500648,New York Knicks,Los Angeles Clippers,2015,88,116,0,,,,,,,,,,
2016-01-22,21500649,Toronto Raptors,Miami Heat,2015,101,81,1,,,,,,,,,,
2016-01-22,21500650,Houston Rockets,Milwaukee Bucks,2015,102,98,1,,,,,,,,,,
2016-01-22,21500651,Dallas Mavericks,Oklahoma City Thunder,2015,106,109,0,,,,,,,,,,
2016-01-22,21500652,Golden State Warriors,Indiana Pacers,2015,122,110,1,,,,,,,,,,
2016-01-22,21500653,Los Angeles Lakers,San Antonio Spurs,2015,95,108,0,,,,,,,,,,
2016-01-21,21500640,Cleveland Cavaliers,Los Angeles Clippers,2015,115,102,1,,,,,,,,,,
2016-01-21,21500641,New Orleans Pelicans,Detroit Pistons,2015,115,99,1,,,,,,,,,,
2016-01-21,21500642,Denver Nuggets,Memphis Grizzlies,2015,101,102,0,,,,,,,,,,
2016-01-21,21500643,Sacramento Kings,Atlanta Hawks,2015,91,88,1,,,,,,,,,,
2016-01-21,21500644,Phoenix Suns,San Antonio Spurs,2015,89,117,0,,,,,,,,,,
2016-01-20,21500629,Orlando Magic,Philadelphia 76ers,2015,87,96,0,,,,,,,,,,
2016-01-20,21500630,Washington Wizards,Miami Heat,2015,106,87,1,,,,,,,,,,
2016-01-20,21500631,Brooklyn Nets,Cleveland Cavaliers,2015,78,91,0,,,,,,,,,,
2016-01-20,21500632,New York Knicks,Utah Jazz,2015,118,111,1,,,,,,,,,,
2016-01-20,21500633,Toronto Raptors,Boston Celtics,2015,115,109,1,,,,,,,,,,
2016-01-20,21500634,Chicago Bulls,Golden State Warriors,2015,94,125,0,,,,,,,,,,
2016-01-20,21500635,Houston Rockets,Detroit Pistons,2015,114,123,0,,,,,,,,,,
2016-01-20,21500636,Oklahoma City Thunder,Charlotte Hornets,2015,109,95,1,,,,,,,,,,
2016-01-20,21500637,Dallas Mavericks,Minnesota Timberwolves,2015,106,94,1,,,,,,,,,,
2016-01-20,21500638,Los Angeles Lakers,Sacramento Kings,2015,93,112,0,,,,,,,,,,
2016-01-20,21500639,Portland Trail Blazers,Atlanta Hawks,2015,98,104,0,,,,,,,,,,
2016-01-19,21500625,Miami Heat,Milwaukee Bucks,2015,79,91,0,,,,,,,,,,
2016-01-19,21500626,New Orleans Pelicans,Minnesota Timberwolves,2015,114,99,1,,,,,,,,,,
2016-01-19,21500627,Denver Nuggets,Oklahoma City Thunder,2015,104,110,0,,,,,,,,,,
2016-01-19,21500628,Phoenix Suns,Indiana Pacers,2015,94,97,0,,,,,,,,,,
2016-01-18,21500615,New York Knicks,Philadelphia 76ers,2015,119,113,1,,,,,,,,,,
2016-01-18,21500616,Charlotte Hornets,Utah Jazz,2015,124,119,1,,,,,,,,,,
2016-01-18,21500617,Washington Wizards,Portland Trail Blazers,2015,98,108,0,,,,,,,,,,
2016-01-18,21500618,Memphis Grizzlies,New Orleans Pelicans,2015,101,99,1,,,,,,,,,,
2016-01-18,21500619,Detroit Pistons,Chicago Bulls,2015,101,111,0,,,,,,,,,,
2016-01-18,21500620,Atlanta Hawks,Orlando Magic,2015,98,81,1,,,,,,,,,,
2016-01-18,21500621,Toronto Raptors,Brooklyn Nets,2015,112,100,1,,,,,,,,,,
2016-01-18,21500622,Cleveland Cavaliers,Golden State Warriors,2015,98,132,0,,,,,,,,,,
2016-01-18,21500623,Dallas Mavericks,Boston Celtics,2015,118,113,1,,,,,,,,,,
2016-01-18,21500624,Los Angeles Clippers,Houston Rockets,2015,140,132,1,,,,,,,,,,
2016-01-17,21500610,Minnesota Timberwolves,Phoenix Suns,2015,117,87,1,,,,,,,,,,
2016-01-17,21500611,Oklahoma City Thunder,Miami Heat,2015,99,74,1,,,,,,,,,,
2016-01-17,21500612,San Antonio Spurs,Dallas Mavericks,2015,112,83,1,,,,,,,,,,
2016-01-17,21500613,Denver Nuggets,Indiana Pacers,2015,129,126,1,,,,,,,,,,
2016-01-17,21500614,Los Angeles Lakers,Houston Rockets,2015,95,112,0,,,,,,,,,,
2016-01-16,21500603,Charlotte Hornets,Milwaukee Bucks,2015,92,105,0,,,,,,,,,,
2016-01-16,21500602,Atlanta Hawks,Brooklyn Nets,2015,114,86,1,,,,,,,,,,
2016-01-16,21500604,Washington Wizards,Boston Celtics,2015,117,119,0,,,,,,,,,,
2016-01-16,21500605,Detroit Pistons,Golden State Warriors,2015,113,95,1,,,,,,,,,,
2016-01-16,21500606,Philadelphia 76ers,Portland Trail Blazers,2015,114,89,1,,,,,,,,,,
2016-01-16,21500607,Memphis Grizzlies,New York Knicks,2015,103,95,1,,,,,,,,,,
2016-01-16,21500608,Utah Jazz,Los Angeles Lakers,2015,109,82,1,,,,,,,,,,
2016-01-16,21500609,Los Angeles Clippers,Sacramento Kings,2015,103,110,0,,,,,,,,,,
2016-01-15,21500593,Indiana Pacers,Washington Wizards,2015,104,118,0,,,,,,,,,,
2016-01-15,21500594,Oklahoma City Thunder,Minnesota Timberwolves,2015,113,93,1,,,,,,,,,,
2016-01-15,21500595,Boston Celtics,Phoenix Suns,2015,117,103,1,,,,,,,,,,
2016-01-15,21500596,Brooklyn Nets,Portland Trail Blazers,2015,104,116,0,,,,,,,,,,
2016-01-15,21500597,Chicago Bulls,Dallas Mavericks,2015,77,83,0,,,,,,,,,,
2016-01-15,21500598,New Orleans Pelicans,Charlotte Hornets,2015,109,107,1,,,,,,,,,,
2016-01-15,21500599,Milwaukee Bucks,Atlanta Hawks,2015,108,101,1,,,,,,,,,,
2016-01-15,21500600,Denver Nuggets,Miami Heat,2015,95,98,0,,,,,,,,,,
2016-01-15,21500601,Houston Rockets,Cleveland Cavaliers,2015,77,91,0,,,,,,,,,,
2016-01-14,21500588,Orlando Magic,Toronto Raptors,2015,103,106,0,,,,,,,,,,
2016-01-14,21500587,Philadelphia 76ers,Chicago Bulls,2015,111,115,0,,,,,,,,,,
2016-01-14,21500589,Memphis Grizzlies,Detroit Pistons,2015,103,101,1,,,,,,,,,,
2016-01-14,21500590,San Antonio Spurs,Cleveland Cavaliers,2015,99,95,1,,,,,,,,,,
2016-01-14,21500591,Utah Jazz,Sacramento Kings,2015,101,103,0,,,,,,,,,,
2016-01-14,21500592,Golden State Warriors,Los Angeles Lakers,2015,116,98,1,,,,,,,,,,
2016-01-13,21500577,Charlotte Hornets,Atlanta Hawks,2015,107,84,1,,,,,,,,,,
2016-01-13,21500578,Washington Wizards,Milwaukee Bucks,2015,106,101,1,,,,,,,,,,
2016-01-13,21500579,Brooklyn Nets,New York Knicks,2015,110,104,1,,,,,,,,,,
2016-01-13,21500580,Boston Celtics,Indiana Pacers,2015,103,94,1,,,,,,,,,,
2016-01-13,21500581,Houston Rockets,Minnesota Timberwolves,2015,107,104,1,,,,,,,,,,
2016-01-13,21500582,Oklahoma City Thunder,Dallas Mavericks,2015,108,89,1,,,,,,,,,,
2016-01-13,21500583,Denver Nuggets,Golden State Warriors,2015,112,110,1,,,,,,,,,,
2016-01-13,21500584,Portland Trail Blazers,Utah Jazz,2015,99,85,1,,,,,,,,,,
2016-01-13,21500585,Sacramento Kings,New Orleans Pelicans,2015,97,109,0,,,,,,,,,,
2016-01-13,21500586,Los Angeles Clippers,Miami Heat,2015,104,90,1,,,,,,,,,,
2016-01-12,21500569,Indiana Pacers,Phoenix Suns,2015,116,97,1,,,,,,,,,,
2016-01-12,21500570,Detroit Pistons,San Antonio Spurs,2015,99,109,0,,,,,,,,,,
2016-01-12,21500571,New York Knicks,Boston Celtics,2015,120,114,1,,,,,,,,,,
2016-01-12,21500572,Memphis Grizzlies,Houston Rockets,2015,91,107,0,,,,,,,,,,
2016-01-12,21500573,Milwaukee Bucks,Chicago Bulls,2015,106,101,1,,,,,,,,,,
2016-01-12,21500574,Minnesota Timberwolves,Oklahoma City Thunder,2015,96,101,0,,,,,,,,,,
2016-01-12,21500575,Dallas Mavericks,Cleveland Cavaliers,2015,107,110,0,,,,,,,,,,
2016-01-12,21500576,Los Angeles Lakers,New Orleans Pelicans,2015,95,91,1,,,,,,,,,,
2016-01-11,21500566,Brooklyn Nets,San Antonio Spurs,2015,79,106,0,,,,,,,,,,
2016-01-11,21500567,Chicago Bulls,Washington Wizards,2015,100,114,0,,,,,,,,,,
2016-01-11,21500568,Golden State Warriors,Miami Heat,2015,111,103,1,,,,,,,,,,
2016-01-10,21500558,Los Angeles Clippers,New Orleans Pelicans,2015,114,111,1,,,,,,,,,,
2016-01-10,21500557,Minnesota Timberwolves,Dallas Mavericks,2015,87,93,0,,,,,,,,,,
2016-01-10,21500559,Philadelphia 76ers,Cleveland Cavaliers,2015,85,95,0,,,,,,,,,,
2016-01-10,21500560,Memphis Grizzlies,Boston Celtics,2015,101,98,1,,,,,,,,,,
2016-01-10,21500561,Houston Rockets,Indiana Pacers,2015,107,103,1,,,,,,,,,,
2016-01-10,21500562,New York Knicks,Milwaukee Bucks,2015,100,88,1,,,,,,,,,,
2016-01-10,21500563,Denver Nuggets,Charlotte Hornets,2015,95,92,1,,,,,,,,,,
2016-01-10,21500564,Portland Trail Blazers,Oklahoma City Thunder,2015,115,110,1,,,,,,,,,,
2016-01-10,21500565,Los Angeles Lakers,Utah Jazz,2015,74,86,0,,,,,,,,,,
2016-01-09,21500550,Los Angeles Clippers,Charlotte Hornets,2015,97,83,1,,,,,,,,,,
2016-01-09,21500551,Atlanta Hawks,Chicago Bulls,2015,120,105,1,,,,,,,,,,
2016-01-09,21500552,Orlando Magic,Washington Wizards,2015,99,105,0,,,,,,,,,,
2016-01-09,21500553,Detroit Pistons,Brooklyn Nets,2015,103,89,1,,,,,,,,,,
2016-01-09,21500554,Philadelphia 76ers,Toronto Raptors,2015,95,108,0,,,,,,,,,,
2016-01-09,21500555,Utah Jazz,Miami Heat,2015,98,83,1,,,,,,,,,,
2016-01-09,21500556,Sacramento Kings,Golden State Warriors,2015,116,128,0,,,,,,,,,,
2016-01-08,21500540,Washington Wizards,Toronto Raptors,2015,88,97,0,,,,,,,,,,
2016-01-08,21500541,Brooklyn Nets,Orlando Magic,2015,77,83,0,,,,,,,,,,
2016-01-08,21500542,Memphis Grizzlies,Denver Nuggets,2015,91,84,1,,,,,,,,,,
2016-01-08,21500543,Minnesota Timberwolves,Cleveland Cavaliers,2015,99,125,0,,,,,,,,,,
2016-01-08,21500544,New Orleans Pelicans,Indiana Pacers,2015,86,91,0,,,,,,,,,,
2016-01-08,21500545,Milwaukee Bucks,Dallas Mavericks,2015,96,95,1,,,,,,,,,,
2016-01-08,21500546,San Antonio Spurs,New York Knicks,2015,100,99,1,,,,,,,,,,
2016-01-08,21500547,Phoenix Suns,Miami Heat,2015,95,103,0,,,,,,,,,,
2016-01-08,21500548,Portland Trail Blazers,Golden State Warriors,2015,108,128,0,,,,,,,,,,
2016-01-08,21500549,Los Angeles Lakers,Oklahoma City Thunder,2015,113,117,0,,,,,,,,,,
2016-01-07,21500536,Philadelphia 76ers,Atlanta Hawks,2015,98,126,0,,,,,,,,,,
2016-01-07,21500537,Chicago Bulls,Boston Celtics,2015,101,92,1,,,,,,,,,,
2016-01-07,21500538,Houston Rockets,Utah Jazz,2015,103,94,1,,,,,,,,,,
2016-01-07,21500539,Sacramento Kings,Los Angeles Lakers,2015,118,115,1,,,,,,,,,,
2016-01-06,21500525,Miami Heat,New York Knicks,2015,90,98,0,,,,,,,,,,
2016-01-06,21500526,Orlando Magic,Indiana Pacers,2015,86,95,0,,,,,,,,,,
2016-01-06,21500527,Washington Wizards,Cleveland Cavaliers,2015,115,121,0,,,,,,,,,,
2016-01-06,21500528,Boston Celtics,Detroit Pistons,2015,94,99,0,,,,,,,,,,
2016-01-06,21500529,Brooklyn Nets,Toronto Raptors,2015,74,91,0,,,,,,,,,,
2016-01-06,21500530,Minnesota Timberwolves,Denver Nuggets,2015,74,78,0,,,,,,,,,,
2016-01-06,21500531,New Orleans Pelicans,Dallas Mavericks,2015,91,100,0,,,,,,,,,,
2016-01-06,21500532,San Antonio Spurs,Utah Jazz,2015,123,98,1,,,,,,,,,,
2016-01-06,21500533,Phoenix Suns,Charlotte Hornets,2015,111,102,1,,,,,,,,,,
2016-01-06,21500534,Oklahoma City Thunder,Memphis Grizzlies,2015,112,94,1,,,,,,,,,,
2016-01-06,21500535,Portland Trail Blazers,Los Angeles Clippers,2015,98,109,0,,,,,,,,,,
2016-01-05,21500521,Atlanta Hawks,New York Knicks,2015,101,107,0,,,,,,,,,,
2016-01-05,21500522,Chicago Bulls,Milwaukee Bucks,2015,117,106,1,,,,,,,,,,
2016-01-05,21500523,Dallas Mavericks,Sacramento Kings,2015,117,116,1,,,,,,,,,,
2016-01-05,21500524,Los Angeles Lakers,Golden State Warriors,2015,88,109,0,,,,,,,,,,
2016-01-04,21500511,Cleveland Cavaliers,Toronto Raptors,2015,122,100,1,,,,,,,,,,
2016-01-04,21500512,Philadelphia 76ers,Minnesota Timberwolves,2015,109,99,1,,,,,,,,,,
2016-01-04,21500513,Brooklyn Nets,Boston Celtics,2015,94,103,0,,,,,,,,,,
2016-01-04,21500514,Detroit Pistons,Orlando Magic,2015,115,89,1,,,,,,,,,,
2016-01-04,21500515,Miami Heat,Indiana Pacers,2015,103,100,1,,,,,,,,,,
2016-01-04,21500516,Milwaukee Bucks,San Antonio Spurs,2015,98,123,0,,,,,,,,,,
2016-01-04,21500517,Oklahoma City Thunder,Sacramento Kings,2015,104,116,0,,,,,,,,,,
2016-01-04,21500518,Utah Jazz,Houston Rockets,2015,91,93,0,,,,,,,,,,
2016-01-04,21500519,Portland Trail Blazers,Memphis Grizzlies,2015,78,91,0,,,,,,,,,,
2016-01-04,21500520,Golden State Warriors,Charlotte Hornets,2015,111,101,1,,,,,,,,,,
2016-01-03,21500506,New York Knicks,Atlanta Hawks,2015,111,97,1,,,,,,,,,,
2016-01-03,21500507,Toronto Raptors,Chicago Bulls,2015,113,115,0,,,,,,,,,,
2016-01-03,21500508,Washington Wizards,Miami Heat,2015,75,97,0,,,,,,,,,,
2016-01-03,21500509,Denver Nuggets,Portland Trail Blazers,2015,106,112,0,,,,,,,,,,
2016-01-03,21500510,Los Angeles Lakers,Phoenix Suns,2015,97,77,1,,,,,,,,,,
2016-01-02,21500495,Boston Celtics,Brooklyn Nets,2015,97,100,0,,,,,,,,,,
2016-01-02,21500496,Sacramento Kings,Phoenix Suns,2015,142,119,1,,,,,,,,,,
2016-01-02,21500497,Charlotte Hornets,Oklahoma City Thunder,2015,90,109,0,,,,,,,,,,
2016-01-02,21500498,Indiana Pacers,Detroit Pistons,2015,94,82,1,,,,,,,,,,
2016-01-02,21500499,Cleveland Cavaliers,Orlando Magic,2015,104,79,1,,,,,,,,,,
2016-01-02,21500500,Minnesota Timberwolves,Milwaukee Bucks,2015,85,95,0,,,,,,,,,,
2016-01-02,21500501,Dallas Mavericks,New Orleans Pelicans,2015,98,105,0,,,,,,,,,,
2016-01-02,21500502,San Antonio Spurs,Houston Rockets,2015,121,103,1,,,,,,,,,,
2016-01-02,21500503,Utah Jazz,Memphis Grizzlies,2015,92,87,1,,,,,,,,,,
2016-01-02,21500504,Golden State Warriors,Denver Nuggets,2015,111,108,1,,,,,,,,,,
2016-01-02,21500505,Los Angeles Clippers,Philadelphia 76ers,2015,130,99,1,,,,,,,,,,
2016-01-01,21500490,Washington Wizards,Orlando Magic,2015,103,91,1,,,,,,,,,,
2016-01-01,21500491,Miami Heat,Dallas Mavericks,2015,106,82,1,,,,,,,,,,
2016-01-01,21500492,Toronto Raptors,Charlotte Hornets,2015,104,94,1,,,,,,,,,,
2016-01-01,21500493,Chicago Bulls,New York Knicks,2015,108,81,1,,,,,,,,,,
2016-01-01,21500494,Los Angeles Lakers,Philadelphia 76ers,2015,93,84,1,,,,,,,,,,
2015-12-31,21500484,Indiana Pacers,Milwaukee Bucks,2015,116,120,0,,,,,,,,,,
2015-12-31,21500486,Detroit Pistons,Minnesota Timberwolves,2015,115,90,1,,,,,,,,,,
2015-12-31,21500485,Houston Rockets,Golden State Warriors,2015,110,114,0,,,,,,,,,,
2015-12-31,21500487,New Orleans Pelicans,Los Angeles Clippers,2015,89,95,0,,,,,,,,,,
2015-12-31,21500488,Oklahoma City Thunder,Phoenix Suns,2015,110,106,1,,,,,,,,,,
2015-12-31,21500489,Utah Jazz,Portland Trail Blazers,2015,109,96,1,,,,,,,,,,
2015-12-30,21500474,Charlotte Hornets,Los Angeles Clippers,2015,117,122,0,,,,,,,,,,
2015-12-30,21500475,Orlando Magic,Brooklyn Nets,2015,100,93,1,,,,,,,,,,
2015-12-30,21500476,Boston Celtics,Los Angeles Lakers,2015,104,112,0,,,,,,,,,,
2015-12-30,21500477,Toronto Raptors,Washington Wizards,2015,94,91,1,,,,,,,,,,
2015-12-30,21500478,Chicago Bulls,Indiana Pacers,2015,102,100,1,,,,,,,,,,
2015-12-30,21500479,Minnesota Timberwolves,Utah Jazz,2015,94,80,1,,,,,,,,,,
2015-12-30,21500480,Dallas Mavericks,Golden State Warriors,2015,114,91,1,,,,,,,,,,
2015-12-30,21500481,San Antonio Spurs,Phoenix Suns,2015,112,79,1,,,,,,,,,,
2015-12-30,21500482,Portland Trail Blazers,Denver Nuggets,2015,110,103,1,,,,,,,,,,
2015-12-30,21500483,Sacramento Kings,Philadelphia 76ers,2015,105,110,0,,,,,,,,,,
2015-12-29,21500469,New York Knicks,Detroit Pistons,2015,108,96,1,,,,,,,,,,
2015-12-29,21500470,Houston Rockets,Atlanta Hawks,2015,115,121,0,,,,,,,,,,
2015-12-29,21500471,Memphis Grizzlies,Miami Heat,2015,99,90,1,,,,,,,,,,
2015-12-29,21500472,Oklahoma City Thunder,Milwaukee Bucks,2015,131,123,1,,,,,,,,,,
2015-12-29,21500473,Denver Nuggets,Cleveland Cavaliers,2015,87,93,0,,,,,,,,,,
2015-12-28,21500458,Charlotte Hornets,Los Angeles Lakers,2015,108,98,1,,,,,,,,,,
2015-12-28,21500459,Indiana Pacers,Atlanta Hawks,2015,93,87,1,,,,,,,,,,
2015-12-28,21500460,Orlando Magic,New Orleans Pelicans,2015,104,89,1,,,,,,,,,,
2015-12-28,21500461,Washington Wizards,Los Angeles Clippers,2015,91,108,0,,,,,,,,,,
2015-12-28,21500462,Miami Heat,Brooklyn Nets,2015,105,111,0,,,,,,,,,,
2015-12-28,21500463,Chicago Bulls,Toronto Raptors,2015,104,97,1,,,,,,,,,,
2015-12-28,21500464,Dallas Mavericks,Milwaukee Bucks,2015,103,93,1,,,,,,,,,,
2015-12-28,21500465,San Antonio Spurs,Minnesota Timberwolves,2015,101,95,1,,,,,,,,,,
2015-12-28,21500466,Phoenix Suns,Cleveland Cavaliers,2015,97,101,0,,,,,,,,,,
2015-12-28,21500467,Utah Jazz,Philadelphia 76ers,2015,95,91,1,,,,,,,,,,
2015-12-28,21500468,Golden State Warriors,Sacramento Kings,2015,122,103,1,,,,,,,,,,
2015-12-27,21500455,Memphis Grizzlies,Los Angeles Lakers,2015,112,96,1,,,,,,,,,,
2015-12-27,21500454,Boston Celtics,New York Knicks,2015,100,91,1,,,,,,,,,,
2015-12-27,21500456,Oklahoma City Thunder,Denver Nuggets,2015,122,112,1,,,,,,,,,,
2015-12-27,21500457,Sacramento Kings,Portland Trail Blazers,2015,94,98,0,,,,,,,,,,
2015-12-26,21500447,Brooklyn Nets,Washington Wizards,2015,96,111,0,,,,,,,,,,
2015-12-26,21500441,Milwaukee Bucks,Toronto Raptors,2015,90,111,0,,,,,,,,,,
2015-12-26,21500443,Charlotte Hornets,Memphis Grizzlies,2015,98,92,1,,,,,,,,,,
